Percent,WinLoss,StrategyProcess
20.99%,9/6,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.01 --sar_max=0.2 --silent
20.99%,9/6,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.01 --sar_max=0.25 --silent
20.99%,9/6,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.01 --sar_max=0.3 --silent
20.99%,9/6,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.01 --sar_max=0.35 --silent
0.11%,7/8,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.015 --sar_max=0.07 --silent
0.11%,7/8,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.015 --sar_max=0.1 --silent
0.11%,7/8,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.015 --sar_max=0.15 --silent
0.11%,7/8,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.015 --sar_max=0.2 --silent
0.11%,7/8,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.015 --sar_max=0.25 --silent
0.11%,7/8,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.015 --sar_max=0.3 --silent
0.11%,7/8,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.015 --sar_max=0.35 --silent
-0.62%,9/8,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.02 --sar_max=0.07 --silent
-0.62%,9/8,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.02 --sar_max=0.1 --silent
-0.62%,9/8,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.02 --sar_max=0.15 --silent
-0.62%,9/8,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.02 --sar_max=0.2 --silent
-0.62%,9/8,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.02 --sar_max=0.25 --silent
-0.62%,9/8,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.02 --sar_max=0.3 --silent
-0.62%,9/8,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.02 --sar_max=0.35 --silent
-6.0%,5/13,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.07 --silent
-6.0%,5/13,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.1 --silent
-6.0%,5/13,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.15 --silent
-6.0%,5/13,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.2 --silent
-6.0%,5/13,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.25 --silent
-6.0%,5/13,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.3 --silent
-6.0%,5/13,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.35 --silent
-7.47%,5/13,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.07 --silent
-7.47%,5/13,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.1 --silent
-7.47%,5/13,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.15 --silent
-7.47%,5/13,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.2 --silent
-7.47%,5/13,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.25 --silent
-7.47%,5/13,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.3 --silent
-7.47%,5/13,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.07 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.1 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.3 --silent
21.93%,39/42,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.07 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.1 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.3 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.015 --sar_max=0.07 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.015 --sar_max=0.1 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.015 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.015 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.015 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.015 --sar_max=0.3 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.015 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.02 --sar_max=0.07 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.02 --sar_max=0.1 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.02 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.02 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.02 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.02 --sar_max=0.3 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.02 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.025 --sar_max=0.07 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.025 --sar_max=0.1 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.025 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.025 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.025 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.025 --sar_max=0.3 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.025 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.03 --sar_max=0.07 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.03 --sar_max=0.1 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.03 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.03 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.03 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.03 --sar_max=0.3 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.03 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.005 --sar_max=0.07 --silent
22.01%,39/42,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.005 --sar_max=0.1 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.005 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.005 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.005 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.005 --sar_max=0.3 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.005 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.01 --sar_max=0.07 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.01 --sar_max=0.1 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.01 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.01 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.01 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.01 --sar_max=0.3 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.01 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.015 --sar_max=0.07 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.015 --sar_max=0.1 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.015 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.015 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.015 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.015 --sar_max=0.3 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.015 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.02 --sar_max=0.07 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.02 --sar_max=0.1 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.02 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.02 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.02 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.02 --sar_max=0.3 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.02 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.07 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.1 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.3 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20181201 --end=20190101  --period=5m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.35 --silent
