Percent,WinLoss,StrategyProcess
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.3 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.025 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.03 --sar_max=0.07 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.03 --sar_max=0.1 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.03 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.03 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.03 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.03 --sar_max=0.3 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=0.1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=maker --sar_af=0.03 --sar_max=0.35 --silent
1.34%,2/3,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.005 --sar_max=0.07 --silent
1.34%,2/3,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.005 --sar_max=0.1 --silent
1.34%,2/3,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.005 --sar_max=0.15 --silent
1.34%,2/3,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.005 --sar_max=0.2 --silent
1.34%,2/3,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.005 --sar_max=0.25 --silent
1.34%,2/3,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.005 --sar_max=0.3 --silent
1.34%,2/3,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.005 --sar_max=0.35 --silent
6.37%,5/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.01 --sar_max=0.07 --silent
6.37%,5/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.01 --sar_max=0.1 --silent
6.37%,5/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.01 --sar_max=0.15 --silent
6.37%,5/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.01 --sar_max=0.2 --silent
6.37%,5/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.01 --sar_max=0.25 --silent
6.37%,5/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.01 --sar_max=0.3 --silent
6.37%,5/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.01 --sar_max=0.35 --silent
4.26%,4/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.015 --sar_max=0.07 --silent
4.26%,4/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.015 --sar_max=0.1 --silent
4.26%,4/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.015 --sar_max=0.15 --silent
4.26%,4/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.015 --sar_max=0.2 --silent
4.26%,4/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.015 --sar_max=0.25 --silent
4.26%,4/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.015 --sar_max=0.3 --silent
4.26%,4/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.015 --sar_max=0.35 --silent
12.84%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.02 --sar_max=0.07 --silent
12.84%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.02 --sar_max=0.1 --silent
12.84%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.02 --sar_max=0.15 --silent
12.84%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.02 --sar_max=0.2 --silent
12.84%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.02 --sar_max=0.25 --silent
12.84%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.02 --sar_max=0.3 --silent
12.84%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.02 --sar_max=0.35 --silent
12.41%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.025 --sar_max=0.07 --silent
12.41%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.025 --sar_max=0.1 --silent
12.41%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.025 --sar_max=0.15 --silent
12.41%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.025 --sar_max=0.2 --silent
12.41%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.025 --sar_max=0.25 --silent
12.41%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.025 --sar_max=0.3 --silent
12.41%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.025 --sar_max=0.35 --silent
12.41%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.03 --sar_max=0.07 --silent
12.41%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.03 --sar_max=0.1 --silent
12.41%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.03 --sar_max=0.15 --silent
12.41%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.03 --sar_max=0.2 --silent
12.41%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.03 --sar_max=0.25 --silent
12.41%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.03 --sar_max=0.3 --silent
12.41%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=taker --sar_af=0.03 --sar_max=0.35 --silent
1.32%,2/3,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.005 --sar_max=0.07 --silent
1.32%,2/3,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.005 --sar_max=0.1 --silent
1.32%,2/3,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.005 --sar_max=0.15 --silent
1.32%,2/3,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.005 --sar_max=0.2 --silent
1.32%,2/3,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.005 --sar_max=0.25 --silent
1.32%,2/3,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.005 --sar_max=0.3 --silent
1.32%,2/3,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.005 --sar_max=0.35 --silent
6.37%,5/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.01 --sar_max=0.07 --silent
6.37%,5/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.01 --sar_max=0.1 --silent
6.37%,5/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.01 --sar_max=0.15 --silent
6.37%,5/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.01 --sar_max=0.2 --silent
6.37%,5/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.01 --sar_max=0.25 --silent
6.37%,5/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.01 --sar_max=0.3 --silent
6.37%,5/5,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.01 --sar_max=0.35 --silent
4.21%,4/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.015 --sar_max=0.07 --silent
4.21%,4/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.015 --sar_max=0.1 --silent
4.21%,4/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.015 --sar_max=0.15 --silent
4.21%,4/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.015 --sar_max=0.2 --silent
4.21%,4/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.015 --sar_max=0.25 --silent
4.21%,4/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.015 --sar_max=0.3 --silent
4.21%,4/4,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.015 --sar_max=0.35 --silent
12.94%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.02 --sar_max=0.07 --silent
12.94%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.02 --sar_max=0.1 --silent
12.94%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.02 --sar_max=0.15 --silent
12.94%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.02 --sar_max=0.2 --silent
12.94%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.02 --sar_max=0.25 --silent
12.94%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.02 --sar_max=0.3 --silent
12.94%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.02 --sar_max=0.35 --silent
12.51%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.07 --silent
12.51%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.1 --silent
12.51%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.15 --silent
12.51%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.2 --silent
12.51%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.25 --silent
12.51%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.3 --silent
12.51%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.025 --sar_max=0.35 --silent
12.51%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.07 --silent
12.51%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.1 --silent
12.51%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.15 --silent
12.51%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.2 --silent
12.51%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.25 --silent
12.51%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.3 --silent
12.51%,4/2,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=0 --order_type=maker --sar_af=0.03 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.07 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.1 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.25 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.3 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.005 --sar_max=0.35 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.07 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.1 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.15 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.2 --silent
0%,0/0,zenbot sim gdax.LTC-USD --strategy=sar --start=20190101 --end=20190201  --period=3m --min_periods=200 --sell_stop_pct=1 --profit_stop_enable_pct=6 --max_slippage_pct=1 --order_type=taker --sar_af=0.01 --sar_max=0.25 --silent
